Inhibitor	Direction	Deletion
7712	GVL	down	YCR088W
7812	GVL	down	YHL031C
7912	GVL	down	YDR033W
8012	GVL	down	YML124C
8118	GVL	down	YDR503C
8215	GVL	down	YER155C
8313	GVL	down	YMR255W
8412	GVL	down	YIL012W
8511	GVL	down	YDL119C
8610	GVL	down	YHL025W
8710	GVL	down	YML003W
889	GVL	down	YDR293C
899	GVL	down	YIR033W
909	GVL	down	YHR079C
9114	GVL	down	YDR252W
9212	GVL	down	YLR182W
9310	GVL	down	YER178W
947	GVL	down	YDR354W
957	GVL	down	YLR315W
967	GVL	down	YOR067C
974	GVL	down	YGR058W
984	GVL	down	YOL035C
994	GVL	down	YBR016W
1004	GVL	down	YOL083W
10111	GVL	down	YNL153C
1029	GVL	down	YGR170W
1033	GVL	down	YOL112W
1043	GVL	down	YML071C
1053	GVL	down	YER090W
1063	GVL	down	YPL161C
1073	GVL	down	YPL105C
1083	GVL	down	YJR033C
1093	GVL	down	YDR455C
1105	GVL	down	YOL129W
11111	GVL	down	YHR095W
1127	GVL	down	YLR125W
1132	GVL	down	YGL054C
1142	GVL	down	YBR036C
1151	GVL	down	YDR147W
1161	GVL	down	YBR078W
1171	GVL	down	YJR073C
1181	GVL	down	YDR162C
1191	GVL	down	YFL032W
1201	GVL	down	YEL061C
12110	GVL	down	YBR134W
1223	GVL	down	YDR222W
1106	Isobutanol	up	YBR291C
2101	Isobutanol	up	YJL120W
6915	Isobutanol	down	YER090W
7015	Isobutanol	down	YHL031C
7120	Isobutanol	down	YIL160C
7217	Isobutanol	down	YCR076C
7315	Isobutanol	down	YOL116W
7414	Isobutanol	down	YOL124C
7514	Isobutanol	down	YGL244W
7614	Isobutanol	down	YDR354W
7713	Isobutanol	down	YPR119W
7813	Isobutanol	down	YML111W
7913	Isobutanol	down	YMR312W
8013	Isobutanol	down	YGL023C
8119	Isobutanol	down	YKL110C
8216	Isobutanol	down	YCR088W
8314	Isobutanol	down	YKL211C
8413	Isobutanol	down	YDR162C
8512	Isobutanol	down	YFL001W
8611	Isobutanol	down	YML003W
8711	Isobutanol	down	YDR058C
8810	Isobutanol	down	YBL051C
8910	Isobutanol	down	YHR034C
9010	Isobutanol	down	YLL025W
9115	Isobutanol	down	YDR033W
9213	Isobutanol	down	YCL029C
9311	Isobutanol	down	YGR058W
948	Isobutanol	down	YBR205W
958	Isobutanol	down	YLR182W
968	Isobutanol	down	YDR455C
975	Isobutanol	down	YER155C
985	Isobutanol	down	YBR134W
995	Isobutanol	down	YMR183C
1005	Isobutanol	down	YNL098C
10112	Isobutanol	down	YNL140C
10210	Isobutanol	down	YGL043W
1034	Isobutanol	down	YOL035C
1044	Isobutanol	down	YAL010C
1054	Isobutanol	down	YMR036C
1064	Isobutanol	down	YOL129W
1074	Isobutanol	down	YGR078C
1084	Isobutanol	down	YGR200C
1094	Isobutanol	down	YDR503C
1107	Isobutanol	down	YMR226C
11112	Isobutanol	down	YKL008C
1128	Isobutanol	down	YCL063W
1133	Isobutanol	down	YCR060W
1143	Isobutanol	down	YGL219C
1152	Isobutanol	down	YOL112W
1162	Isobutanol	down	YLR292C
1172	Isobutanol	down	YGR170W
1182	Isobutanol	down	YJR066W
1192	Isobutanol	down	YGR092W
1202	Isobutanol	down	YLR386W
12111	Isobutanol	down	YDR207C
1224	Isobutanol	down	YGR157W
1231	Isobutanol	down	YLR373C
1241	Isobutanol	down	YLR125W
1251	Isobutanol	down	YER016W
1261	Isobutanol	down	YEL061C
1271	Isobutanol	down	YJR054W
1281	Isobutanol	down	YLR315W
1291	Isobutanol	down	YEL011W
1301	Isobutanol	down	YDR293C
1319	Isobutanol	down	YPL105C
1321	Isobutanol	down	YKR007W
1331	Isobutanol	down	YDL074C
1341	Isobutanol	down	YIL134W
1351	Isobutanol	down	YNL064C
1361	Isobutanol	down	YDR127W
1108	LevulinicAcid	up	YJL120W
1030	LevulinicAcid	down	YML076C
1129	LevulinicAcid	down	YCR086W
1225	LevulinicAcid	down	YHL025W
1320	LevulinicAcid	down	YPL058C
1416	LevulinicAcid	down	YCR077C
1515	LevulinicAcid	down	YCR034W
1614	LevulinicAcid	down	YDL096C
1713	LevulinicAcid	down	YGL195W
1814	LevulinicAcid	down	YGL148W
1109	MBO	up	YHR004C
8911	MBO	down	YER090W
9011	MBO	down	YAL059W
9116	MBO	down	YOL116W
9214	MBO	down	YIL160C
9312	MBO	down	YDR058C
949	MBO	down	YCR088W
959	MBO	down	YGL244W
969	MBO	down	YPR119W
976	MBO	down	YMR312W
986	MBO	down	YBL051C
996	MBO	down	YOR091W
1006	MBO	down	YDR452W
10113	MBO	down	YDR033W
10211	MBO	down	YML121W
1035	MBO	down	YOR067C
1045	MBO	down	YER155C
1055	MBO	down	YOL124C
1065	MBO	down	YAL024C
1075	MBO	down	YML003W
1085	MBO	down	YCR076C
1095	MBO	down	YLR021W
11010	MBO	down	YDR354W
11113	MBO	down	YKL110C
11210	MBO	down	YOR002W
1134	MBO	down	YDR503C
1144	MBO	down	YLL025W
1153	MBO	down	YLR292C
1163	MBO	down	YFL001W
1173	MBO	down	YDR101C
1183	MBO	down	YGL023C
1193	MBO	down	YGR058W
1203	MBO	down	YLR426W
12112	MBO	down	YHR034C
1226	MBO	down	YDR156W
1232	MBO	down	YNL242W
1242	MBO	down	YGR200C
1252	MBO	down	YAL026C
1262	MBO	down	YOL129W
1272	MBO	down	YKL211C
1282	MBO	down	YMR007W
1292	MBO	down	YHL031C
1302	MBO	down	YHR123W
13110	MBO	down	YCL029C
1322	MBO	down	YGL219C
1332	MBO	down	YOL035C
1342	MBO	down	YMR226C
1352	MBO	down	YGL007W
1362	MBO	down	YDR455C
1371	MBO	down	YDR162C
1381	MBO	down	YNL293W
1391	MBO	down	YMR183C
1401	MBO	down	YNR006W
1417	MBO	down	YIL097W
1421	MBO	down	YMR036C
1431	MBO	down	YLR125W
1441	MBO	down	YGR157W
1451	MBO	down	YGR224W
1461	MBO	down	YLR102C
1471	MBO	down	YOR014W
1481	MBO	down	YEL063C
1491	MBO	down	YIL012W
1501	MBO	down	YKL008C
1516	MBO	down	YNL098C
1521	MBO	down	YER167W
1531	MBO	down	YKL050C
1541	MBO	down	YCR053W
1551	MBO	down	YDR293C
1561	MBO	down	YPL105C
1571	MBO	down	YDR207C
1581	MBO	down	YGR078C
1591	MBO	down	YDR252W
1601	MBO	down	YMR143W
1615	MBO	down	YOL112W
1621	MBO	down	YCR060W
1631	MBO	down	YNL064C
1641	MBO	down	YKL146W
1651	MBO	down	YPL144W
1661	MBO	down	YNL153C
1671	MBO	down	YKL006W
1681	MBO	down	YLR360W
1691	MBO	down	YER016W
1701	MBO	down	YAL010C
1714	MBO	down	YER151C
1721	MBO	down	YLR182W
1731	MBO	down	YLR113W
1741	MBO	down	YBR016W
1751	MBO	down	YLR373C
1761	MBO	down	YPL157W
1130	Methylglyoxal	up	YMR021C
2102	Methylglyoxal	up	YIL128W
3100	Methylglyoxal	up	YJL120W
4215	Methylglyoxal	down	YDR272W
4314	Methylglyoxal	down	YML131W
4414	Methylglyoxal	down	YPR189W
4513	Methylglyoxal	down	YBR162W-A
4613	Methylglyoxal	down	YMR232W
4714	Methylglyoxal	down	YOL092W
4813	Methylglyoxal	down	YGL007W
4913	Methylglyoxal	down	YBR258C
5013	Methylglyoxal	down	YGR157W
5119	Methylglyoxal	down	YNL323W
5217	Methylglyoxal	down	YGL217C
5316	Methylglyoxal	down	YKR023W
5414	Methylglyoxal	down	YLR032W
5514	Methylglyoxal	down	YNL094W
5614	Methylglyoxal	down	YGL213C
5715	Methylglyoxal	down	YBR164C
5815	Methylglyoxal	down	YLR049C
5914	Methylglyoxal	down	YOR059C
6014	Methylglyoxal	down	YOR131C
6120	Methylglyoxal	down	YOR001W
6217	Methylglyoxal	down	YLR398C
6316	Methylglyoxal	down	YKL090W
6415	Methylglyoxal	down	YML035C-A
6515	Methylglyoxal	down	YJL101C
6615	Methylglyoxal	down	YGL214W
6715	Methylglyoxal	down	YLR234W
6815	Methylglyoxal	down	YLR380W
6916	Methylglyoxal	down	YMR190C
7016	Methylglyoxal	down	YGL087C
7121	Methylglyoxal	down	YOR307C
7218	Methylglyoxal	down	YGR170W
7316	Methylglyoxal	down	YPL168W
7415	Methylglyoxal	down	YGL166W
7515	Methylglyoxal	down	YER056C-A
7615	Methylglyoxal	down	YML013C-A
7714	Methylglyoxal	down	YDR007W
7814	Methylglyoxal	down	YGL165C
7914	Methylglyoxal	down	YIL152W
8014	Methylglyoxal	down	YJR054W
8120	Methylglyoxal	down	YGL115W
8217	Methylglyoxal	down	YGL163C
2615	Mycobutanil	down	YKL046C
2715	Mycobutanil	down	YKR087C
2813	Mycobutanil	down	YDR213W
2912	Mycobutanil	down	YGR136W
3013	Mycobutanil	down	YOR338W
3119	Mycobutanil	down	YLR187W
3217	Mycobutanil	down	YKL211C
3315	Mycobutanil	down	YLR413W
3413	Mycobutanil	down	YOR076C
3512	Mycobutanil	down	YHR157W
3613	Mycobutanil	down	YGR149W
3713	Mycobutanil	down	YLR189C
3812	Mycobutanil	down	YML099C
3913	Mycobutanil	down	YML035C
4013	Mycobutanil	down	YAR003W
4118	Mycobutanil	down	YGL198W
4216	Mycobutanil	down	YDR120C
4315	Mycobutanil	down	YPR172W
4415	Mycobutanil	down	YMR326C
4514	Mycobutanil	down	YDR214W
4614	Mycobutanil	down	YAR014C
4715	Mycobutanil	down	YDR139C
4814	Mycobutanil	down	YDR093W
4914	Mycobutanil	down	YDR309C
5014	Mycobutanil	down	YKL212W
1135	NAO	up	YGR184C
2103	NAO	up	YDR455C
3101	NAO	up	YDR503C
4101	NAO	up	YPL120W
5101	NAO	up	YER151C
6100	NAO	up	YDR252W
780	NAO	up	YOR132W
870	NAO	up	YOR068C
940	NAO	up	YER083C
1036	NAO	up	YDR293C
1136	NAO	up	YML071C
1227	NAO	up	YBR016W
1323	NAO	up	YOR221C
1418	NAO	up	YPL161C
1517	NAO	up	YPL051W
1616	NAO	up	YHL031C
1715	NAO	up	YOR001W
1815	NAO	up	YGR022C
1914	NAO	up	YJL154C
2014	NAO	up	YDL006W
2120	NAO	up	YBR082C
2217	NAO	up	YLR360W
2316	NAO	up	YDR108W
2415	NAO	up	YPL178W
2515	NAO	up	YDR004W
2616	NAO	up	YGR032W
2716	NAO	up	YER091C
2814	NAO	up	YDR006C
2913	NAO	up	YIL020C
3014	NAO	up	YBR266C
3120	NAO	up	YHR018C
3218	NAO	up	YOR069W
3316	NAO	up	YBR115C
3414	NAO	up	YNL003C
3513	NAO	up	YNL273W
3614	NAO	up	YDR083W
3714	NAO	up	YBR200W
3813	NAO	up	YJL004C
3914	NAO	up	YJL204C
4014	NAO	up	YMR269W
4119	NAO	up	YGL017W
4217	NAO	up	YBR005W
4316	NAO	up	YDL020C
4416	NAO	up	YPR123C
4515	NAO	up	YIL094C
4615	NAO	up	YMR143W
4716	NAO	up	YJL071W
4815	NAO	up	YBR289W
4915	NAO	up	YGL005C
5015	NAO	up	YDR126W
5120	NAO	up	YEL063C
5218	NAO	up	YGL105W
5317	NAO	up	YDR007W
5415	NAO	up	YGL154C
5515	NAO	up	YGL007W
5615	NAO	up	YOL029C
5716	NAO	up	YDL013W
5816	NAO	up	YDR024W
5915	NAO	up	YBL072C
6015	NAO	up	YLR239C
6121	NAO	up	YML121W
6218	NAO	up	YGR089W
6317	NAO	up	YDR276C
6416	NAO	up	YJR090C
6516	NAO	up	YPL239W
6616	NAO	up	YBL009W
6716	NAO	down	YPR197C
6816	NAO	down	YPR198W
6917	NAO	down	YNL190W
7017	NAO	down	YDL142C
7122	NAO	down	YNL257C
7219	NAO	down	YGR003W
1137	SinapicAcid	up	YDR026C
2104	SinapicAcid	up	YLR182W
3102	SinapicAcid	up	YPL095C
4102	SinapicAcid	up	YDL013W
5102	SinapicAcid	up	YDL018C
6101	SinapicAcid	up	YDR393W
790	SinapicAcid	up	YDR006C
880	SinapicAcid	up	YLR239C
950	SinapicAcid	up	YDR009W
1037	SinapicAcid	up	YDL002C
1138	SinapicAcid	up	YKL124W
1228	SinapicAcid	up	YBR266C
1324	SinapicAcid	up	YDL001W
1419	SinapicAcid	up	YGL010W
1518	SinapicAcid	up	YBR248C
1617	SinapicAcid	up	YGL017W
1716	SinapicAcid	up	YOL095C
1816	SinapicAcid	up	YIL020C
1915	SinapicAcid	up	YJL071W
2015	SinapicAcid	up	YGR032W
2121	SinapicAcid	up	YPL178W
2218	SinapicAcid	up	YML001W
2317	SinapicAcid	up	YGL009C
2416	SinapicAcid	up	YGL004C
2516	SinapicAcid	up	YHR018C
2617	SinapicAcid	up	YBR005W
2717	SinapicAcid	up	YDL006W
2815	SinapicAcid	up	YPR173C
2914	SinapicAcid	up	YCR028C-A
3015	SinapicAcid	up	YNR041C
3121	SinapicAcid	up	YBR115C
3219	SinapicAcid	up	YGL005C
3317	SinapicAcid	up	YBL005W
3415	SinapicAcid	up	YDL012C
3514	SinapicAcid	up	YGR022C
3615	SinapicAcid	up	YDR004W
3715	SinapicAcid	up	YDR024W
3814	SinapicAcid	up	YDL011C
3915	SinapicAcid	up	YIL094C
4015	SinapicAcid	up	YNL081C
4120	SinapicAcid	up	YGR101W
4218	SinapicAcid	up	YDR007W
4317	SinapicAcid	up	YDR276C
4417	SinapicAcid	up	YDR019C
4516	SinapicAcid	down	YNL323W
4616	SinapicAcid	down	YOL090W
4717	SinapicAcid	down	YNL125C
4816	SinapicAcid	down	YAL026C
4916	SinapicAcid	down	YLR371W
5016	SinapicAcid	down	YDR310C
5121	SinapicAcid	down	YNL296W
5219	SinapicAcid	down	YHL031C
5318	SinapicAcid	down	YJL004C
5416	SinapicAcid	down	YDL119C
5516	SinapicAcid	down	YMR021C
5616	SinapicAcid	down	YEL053C
5717	SinapicAcid	down	YOR068C
5817	SinapicAcid	down	YGR157W
5916	SinapicAcid	down	YOR059C
6016	SinapicAcid	down	YPL051W
6122	SinapicAcid	down	YKL046C
6219	SinapicAcid	down	YOR279C
6318	SinapicAcid	down	YCR095C
6417	SinapicAcid	down	YOR165W
6517	SinapicAcid	down	YLR426W
6617	SinapicAcid	down	YMR202W
6717	SinapicAcid	down	YOL068C
6817	SinapicAcid	down	YDR108W
6918	SinapicAcid	down	YLR261C
7018	SinapicAcid	down	YOR270C
1139	SodiumGlyoxylate	up	YDR378C
2105	SodiumGlyoxylate	up	YMR030W
3103	SodiumGlyoxylate	up	YGL019W
4103	SodiumGlyoxylate	up	YCL042W
5103	SodiumGlyoxylate	up	YGL016W
6102	SodiumGlyoxylate	up	YML117W
7100	SodiumGlyoxylate	up	YAR002W
890	SodiumGlyoxylate	up	YMR302C
960	SodiumGlyoxylate	up	YLR334C
1038	SodiumGlyoxylate	up	YNL281W
1140	SodiumGlyoxylate	up	YGL167C
1229	SodiumGlyoxylate	up	YOL024W
1325	SodiumGlyoxylate	down	YPL058C
1420	SodiumGlyoxylate	down	YLL002W
1519	SodiumGlyoxylate	down	YGR157W
1145	Syringaldehyde	up	YJL120W
2106	Syringaldehyde	up	YJL071W
3104	Syringaldehyde	up	YBR266C
4104	Syringaldehyde	up	YBR115C
5104	Syringaldehyde	up	YDR393W
6103	Syringaldehyde	up	YNL081C
7101	Syringaldehyde	up	YDR019C
8100	Syringaldehyde	up	YHR018C
970	Syringaldehyde	up	YIL020C
1039	Syringaldehyde	up	YGR022C
1146	Syringaldehyde	up	YDR006C
1230	Syringaldehyde	up	YPR191W
1326	Syringaldehyde	up	YPR173C
1422	Syringaldehyde	up	YOL095C
1520	Syringaldehyde	up	YNR041C
1618	Syringaldehyde	up	YDR276C
1717	Syringaldehyde	up	YBR248C
1817	Syringaldehyde	up	YDR007W
1916	Syringaldehyde	up	YML001W
2016	Syringaldehyde	up	YCR028C-A
2122	Syringaldehyde	up	YMR303C
2219	Syringaldehyde	up	YGR032W
2318	Syringaldehyde	up	YGL009C
2417	Syringaldehyde	up	YGL010W
2517	Syringaldehyde	up	YOR153W
2618	Syringaldehyde	up	YDR378C
2718	Syringaldehyde	up	YNL003C
2816	Syringaldehyde	up	YOR189W
2915	Syringaldehyde	up	YJL046W
3016	Syringaldehyde	up	YML016C
3122	Syringaldehyde	up	YNL070W
3220	Syringaldehyde	down	YGL165C
3318	Syringaldehyde	down	YGL166W
3416	Syringaldehyde	down	YIL152W
3515	Syringaldehyde	down	YDL142C
3616	Syringaldehyde	down	YGL124C
3716	Syringaldehyde	down	YHR094C
3815	Syringaldehyde	down	YEL053C
3916	Syringaldehyde	down	YML048W
4016	Syringaldehyde	down	YKL077W
4121	Syringaldehyde	down	YOL046C
4219	Syringaldehyde	down	YLL020C
4318	Syringaldehyde	down	YLL019C
4418	Syringaldehyde	down	YCL063W
4517	Syringaldehyde	down	YNL056W
4617	Syringaldehyde	down	YMR010W
4718	Syringaldehyde	down	YOL006C
4817	Syringaldehyde	down	YML052W
4917	Syringaldehyde	down	YKL071W
5017	Syringaldehyde	down	YGR157W
5122	Syringaldehyde	down	YOR140W
5220	Syringaldehyde	down	YDR098C
5319	Syringaldehyde	down	YMR122C
5417	Syringaldehyde	down	YOR154W
5517	Syringaldehyde	down	YLR425W
5617	Syringaldehyde	down	YMR180C
5718	Syringaldehyde	down	YGR049W
1147	SyringicAcid	up	YIL020C
2107	SyringicAcid	up	YBR266C
3105	SyringicAcid	up	YDR393W
4105	SyringicAcid	up	YBR248C
5105	SyringicAcid	up	YGL031C
6104	SyringicAcid	up	YHL040C
7102	SyringicAcid	up	YGR022C
2017	SyringicAcid	down	YGR197C
2123	SyringicAcid	down	YJL004C
2220	SyringicAcid	down	YAL023C
2319	SyringicAcid	down	YEL053C
2418	SyringicAcid	down	YML048W
2518	SyringicAcid	down	YGL007W
2619	SyringicAcid	down	YBR164C
2719	SyringicAcid	down	YGL165C
2817	SyringicAcid	down	YIL076W
2916	SyringicAcid	down	YHL025W
3017	SyringicAcid	down	YGR170W
3123	SyringicAcid	down	YOR068C
3221	SyringicAcid	down	YMR202W
3319	SyringicAcid	down	YOR069W
3417	SyringicAcid	down	YDR435C
3516	SyringicAcid	down	YIL128W
3617	SyringicAcid	down	YGL166W
3717	SyringicAcid	down	YOR270C
3816	SyringicAcid	down	YKL212W
1148	VanillicAcid	up	YML001W
2108	VanillicAcid	up	YBR115C
3106	VanillicAcid	up	YBR266C
4106	VanillicAcid	up	YJL071W
5106	VanillicAcid	up	YHR018C
6105	VanillicAcid	up	YIL020C
7103	VanillicAcid	up	YDR393W
8101	VanillicAcid	up	YGR101W
977	VanillicAcid	up	YIL094C
1040	VanillicAcid	up	YGR022C
1149	VanillicAcid	up	YGL010W
1233	VanillicAcid	up	YPL178W
1327	VanillicAcid	up	YDR004W
1423	VanillicAcid	up	YJL046W
1522	VanillicAcid	up	YBR248C
1619	VanillicAcid	up	YLR315W
3917	VanillicAcid	down	YEL053C
4017	VanillicAcid	down	YJL004C
4122	VanillicAcid	down	YGL124C
4220	VanillicAcid	down	YBR164C
4319	VanillicAcid	down	YAL026C
4419	VanillicAcid	down	YMR202W
4518	VanillicAcid	down	YLR056W
4618	VanillicAcid	down	YKR019C
4719	VanillicAcid	down	YIL076W
4818	VanillicAcid	down	YGR170W
4918	VanillicAcid	down	YHL025W
5018	VanillicAcid	down	YKL077W
5123	VanillicAcid	down	YJL154C
5221	VanillicAcid	down	YNL323W
5320	VanillicAcid	down	YDR525W-A
5418	VanillicAcid	down	YGL054C
5518	VanillicAcid	down	YML048W
5618	VanillicAcid	down	YDR098C
5719	VanillicAcid	down	YJL175W
5818	VanillicAcid	down	YPL058C
5917	VanillicAcid	down	YIL012W
6017	VanillicAcid	down	YCL063W
6123	VanillicAcid	down	YMR034C
6220	VanillicAcid	down	YOR070C
6319	VanillicAcid	down	YJL024C
6418	VanillicAcid	down	YPL051W
6518	VanillicAcid	down	YLL020C
6618	VanillicAcid	down	YJR073C
6718	VanillicAcid	down	YLR261C
6818	VanillicAcid	down	YNR006W
6919	VanillicAcid	down	YGR157W
7019	VanillicAcid	down	YLR292C
7123	VanillicAcid	down	YMR004W
7220	VanillicAcid	down	YKL046C
7317	VanillicAcid	down	YJR066W
7416	VanillicAcid	down	YAL013W
7516	VanillicAcid	down	YKL212W
7616	VanillicAcid	down	YLR262C
1150	Vanillin	up	YBR266C
2109	Vanillin	up	YJL071W
3107	Vanillin	up	YDR006C
4107	Vanillin	up	YJL120W
5107	Vanillin	up	YBR291C
6106	Vanillin	up	YPR173C
7104	Vanillin	up	YDL013W
8102	Vanillin	up	YHR018C
978	Vanillin	up	YGL005C
1046	Vanillin	up	YBR005W
1154	Vanillin	up	YIL094C
1234	Vanillin	up	YNL003C
1328	Vanillin	up	YGR089W
1424	Vanillin	up	YPL178W
1523	Vanillin	up	YDR393W
1620	Vanillin	up	YIL020C
1718	Vanillin	up	YNL081C
1818	Vanillin	up	YKL124W
1917	Vanillin	up	YEL063C
2018	Vanillin	up	YMR039C
2124	Vanillin	up	YPR191W
2221	Vanillin	up	YGR032W
2320	Vanillin	up	YOR221C
2419	Vanillin	up	YNR041C
2519	Vanillin	up	YGR022C
2620	Vanillin	up	YCR028C-A
2720	Vanillin	up	YGL136C
2818	Vanillin	up	YDR004W
2917	Vanillin	up	YGL010W
3018	Vanillin	up	YBR248C
3124	Vanillin	up	YGL009C
3222	Vanillin	up	YGL154C
3320	Vanillin	up	YJL046W
3418	Vanillin	up	YGR101W
3517	Vanillin	up	YGL105W
3618	Vanillin	up	YLR239C
3718	Vanillin	up	YDR378C
3817	Vanillin	up	YOR125C
3918	Vanillin	up	YKL050C
4018	Vanillin	up	YML016C
4123	Vanillin	up	YDR108W
4221	Vanillin	down	YHL031C
4320	Vanillin	down	YBR164C
4420	Vanillin	down	YIL160C
4519	Vanillin	down	YFL001W
4619	Vanillin	down	YOL006C
4720	Vanillin	down	YLR426W
4819	Vanillin	down	YNL056W
4919	Vanillin	down	YML048W
5019	Vanillin	down	YGL124C
5124	Vanillin	down	YGL165C
5222	Vanillin	down	YHR094C
5321	Vanillin	down	YKL077W
5419	Vanillin	down	YIL152W
5519	Vanillin	down	YNL153C
5619	Vanillin	down	YOR140W
5720	Vanillin	down	YPR119W
5819	Vanillin	down	YOR368W
5918	Vanillin	down	YMR183C
6018	Vanillin	down	YOR083W
6124	Vanillin	down	YPR141C
6221	Vanillin	down	YLL020C
6320	Vanillin	down	YLL019C
6419	Vanillin	down	YOR008C-A
6519	Vanillin	down	YHL025W
6619	Vanillin	down	YLR315W
6719	Vanillin	down	YLR055C
6819	Vanillin	down	YDR485C
6920	Vanillin	down	YGL166W
7020	Vanillin	down	YML121W
7124	Vanillin	down	YJR120W
7221	Vanillin	down	YDR098C
1155	SodiumAcetate	up	YJL120W
2125	SodiumAcetate	up	YMR143W
3108	SodiumAcetate	up	YBR108W
4108	SodiumAcetate	up	YGR014W
5108	SodiumAcetate	up	YIL024C
6107	SodiumAcetate	up	YGR184C
7105	SodiumAcetate	up	YDL096C
8103	SodiumAcetate	up	YOR019W
979	SodiumAcetate	up	YLR242C
1047	SodiumAcetate	up	YER046W-A
1156	SodiumAcetate	up	YNL140C
1235	SodiumAcetate	up	YPL223C
1329	SodiumAcetate	up	YKR034W
2126	SodiumAcetate	down	YBR209W
2222	SodiumAcetate	down	YJL004C
2321	SodiumAcetate	down	YLR056W
2420	SodiumAcetate	down	YMR202W
2520	SodiumAcetate	down	YMR216C
2621	SodiumAcetate	down	YCR086W
2721	SodiumAcetate	down	YDR186C
2819	SodiumAcetate	down	YHL025W
2918	SodiumAcetate	down	YDL020C
3019	SodiumAcetate	down	YLR262C
3125	SodiumAcetate	down	YMR183C
3223	SodiumAcetate	down	YKL050C
3321	SodiumAcetate	down	YLR039C
3419	SodiumAcetate	down	YIL128W
3518	SodiumAcetate	down	YLR261C
3619	SodiumAcetate	down	YDR074W
3719	SodiumAcetate	down	YCR053W
3818	SodiumAcetate	down	YGL115W
3919	SodiumAcetate	down	YML013C-A
4019	SodiumAcetate	down	YCR044C
1157	SodiumButyrate	up	YPL052W
2127	SodiumButyrate	up	YLR443W
3109	SodiumButyrate	up	YHR157W
4109	SodiumButyrate	up	YNL123W
5109	SodiumButyrate	up	YJR053W
6108	SodiumButyrate	up	YHL036W
7106	SodiumButyrate	up	YKL176C
8104	SodiumButyrate	up	YIL153W
980	SodiumButyrate	up	YKL168C
1048	SodiumButyrate	up	YBR144C
1158	SodiumButyrate	up	YPL244C
1236	SodiumButyrate	up	YML027W
1330	SodiumButyrate	up	YMR175W
1425	SodiumButyrate	up	YDL190C
1524	SodiumButyrate	up	YNL192W
1622	SodiumButyrate	up	YDR458C
1719	SodiumButyrate	up	YAR002W
1819	SodiumButyrate	up	YOR358W
1918	SodiumButyrate	up	YER046W-A
2019	SodiumButyrate	up	YCL042W
2128	SodiumButyrate	up	YJL163C
2223	SodiumButyrate	up	YOL007C
2322	SodiumButyrate	up	YJL208C
2421	SodiumButyrate	up	YBR044C
2521	SodiumButyrate	up	YBR026C
2622	SodiumButyrate	up	YAR003W
2722	SodiumButyrate	down	YBR166C
